gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021091600,65,40031.0,1,2021-09-17T00:23:09.600,23.0,NYG,right,46.32,22.36,0.93,0.83,0.09,271.71,79.32,None
2021091600,65,40031.0,2,2021-09-17T00:23:09.700,23.0,NYG,right,46.43,22.39,1.07,1.05,0.11,275.92,72.33,None
2021091600,65,40031.0,3,2021-09-17T00:23:09.800,23.0,NYG,right,46.54,22.44,1.21,1.11,0.12,278.85,67.03,None
2021091600,65,40031.0,4,2021-09-17T00:23:09.900,23.0,NYG,right,46.65,22.49,1.32,1.14,0.13,282.45,62.63,None
2021091600,65,40031.0,5,2021-09-17T00:23:10.000,23.0,NYG,right,46.77,22.56,1.49,1.42,0.14,285.54,59.26,None
2021091600,65,40031.0,6,2021-09-17T00:23:10.100,23.0,NYG,right,46.91,22.65,1.78,1.67,0.17,292.08,56.87,ball_snap
2021091600,65,40031.0,7,2021-09-17T00:23:10.200,23.0,NYG,right,47.07,22.75,1.94,1.49,0.18,298.71,54.79,None
2021091600,65,40031.0,8,2021-09-17T00:23:10.300,23.0,NYG,right,47.23,22.87,2.17,1.5,0.21,303.41,53.02,None
2021091600,65,40031.0,9,2021-09-17T00:23:10.400,23.0,NYG,right,47.42,23.02,2.38,1.39,0.23,305.32,51.86,None
2021091600,65,40031.0,10,2021-09-17T00:23:10.500,23.0,NYG,right,47.62,23.18,2.62,1.43,0.26,306.31,50.09,None
2021091600,65,40031.0,11,2021-09-17T00:23:10.600,23.0,NYG,right,47.82,23.36,2.77,1.29,0.27,304.9,49.17,None
2021091600,65,40031.0,12,2021-09-17T00:23:10.700,23.0,NYG,right,48.04,23.55,2.98,1.37,0.29,303.1,46.95,None
2021091600,65,40031.0,13,2021-09-17T00:23:10.800,23.0,NYG,right,48.26,23.78,3.2,1.44,0.32,298.72,44.83,None
2021091600,65,40031.0,14,2021-09-17T00:23:10.900,23.0,NYG,right,48.49,24.02,3.34,1.29,0.33,294.28,42.88,None
2021091600,65,40031.0,15,2021-09-17T00:23:11.000,23.0,NYG,right,48.71,24.26,3.38,0.82,0.33,291.43,42.45,None
2021091600,65,40031.0,16,2021-09-17T00:23:11.100,23.0,NYG,right,48.95,24.52,3.44,0.46,0.34,288.19,42.11,play_action
2021091600,65,40031.0,17,2021-09-17T00:23:11.200,23.0,NYG,right,49.18,24.78,3.51,0.19,0.35,282.98,42.23,None
2021091600,65,40031.0,18,2021-09-17T00:23:11.300,23.0,NYG,right,49.42,25.04,3.53,0.17,0.35,276.57,42.96,None
2021091600,65,40031.0,19,2021-09-17T00:23:11.400,23.0,NYG,right,49.67,25.29,3.56,0.61,0.35,273.0,45.2,None
2021091600,65,40031.0,20,2021-09-17T00:23:11.500,23.0,NYG,right,49.92,25.53,3.57,0.73,0.36,270.87,46.63,None
2021091600,65,40031.0,21,2021-09-17T00:23:11.600,23.0,NYG,right,50.19,25.77,3.56,0.93,0.36,268.91,48.9,None
2021091600,65,40031.0,22,2021-09-17T00:23:11.700,23.0,NYG,right,50.46,26.0,3.55,1.04,0.36,268.91,51.08,None
2021091600,65,40031.0,23,2021-09-17T00:23:11.800,23.0,NYG,right,50.75,26.21,3.53,1.14,0.36,268.91,53.59,None
2021091600,65,40031.0,24,2021-09-17T00:23:11.900,23.0,NYG,right,51.04,26.41,3.5,1.37,0.35,268.23,57.25,None
2021091600,65,40031.0,25,2021-09-17T00:23:12.000,23.0,NYG,right,51.34,26.59,3.44,1.38,0.35,268.23,59.61,None
2021091600,65,40031.0,26,2021-09-17T00:23:12.100,23.0,NYG,right,51.64,26.75,3.39,1.32,0.34,268.23,61.66,None
2021091600,65,40031.0,27,2021-09-17T00:23:12.200,23.0,NYG,right,51.94,26.91,3.33,1.18,0.34,268.95,62.76,None
2021091600,65,40031.0,28,2021-09-17T00:23:12.300,23.0,NYG,right,52.23,27.05,3.2,1.44,0.32,269.83,66.0,None
2021091600,65,40031.0,29,2021-09-17T00:23:12.400,23.0,NYG,right,52.52,27.17,3.06,1.59,0.31,270.68,68.28,None
2021091600,65,40031.0,30,2021-09-17T00:23:12.500,23.0,NYG,right,52.79,27.27,2.88,1.8,0.29,270.68,70.94,None
2021091600,65,40031.0,31,2021-09-17T00:23:12.600,23.0,NYG,right,53.05,27.34,2.62,2.26,0.27,270.68,75.09,None
2021091600,65,40031.0,32,2021-09-17T00:23:12.700,23.0,NYG,right,53.29,27.38,2.33,2.95,0.24,274.8,82.0,None
2021091600,65,40031.0,33,2021-09-17T00:23:12.800,23.0,NYG,right,53.51,27.4,2.06,3.13,0.22,272.42,87.47,pass_forward
2021091600,65,40031.0,34,2021-09-17T00:23:12.900,23.0,NYG,right,53.69,27.41,1.71,3.3,0.18,273.63,93.23,autoevent_passforward
