gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021101400,76,25511.0,1,2021-10-15T00:23:39.200,12.0,TB,right,33.99,23.88,0.0,0.0,0.0,91.73,67.89,None
2021101400,76,25511.0,2,2021-10-15T00:23:39.300,12.0,TB,right,33.99,23.88,0.0,0.0,0.0,91.73,57.67,None
2021101400,76,25511.0,3,2021-10-15T00:23:39.400,12.0,TB,right,34.0,23.89,0.0,0.0,0.01,91.73,49.03,None
2021101400,76,25511.0,4,2021-10-15T00:23:39.500,12.0,TB,right,34.0,23.89,0.0,0.0,0.0,91.73,47.57,None
2021101400,76,25511.0,5,2021-10-15T00:23:39.600,12.0,TB,right,34.0,23.89,0.0,0.0,0.0,91.73,50.68,None
2021101400,76,25511.0,6,2021-10-15T00:23:39.700,12.0,TB,right,34.0,23.89,0.0,0.0,0.0,91.02,46.28,ball_snap
2021101400,76,25511.0,7,2021-10-15T00:23:39.800,12.0,TB,right,33.99,23.89,0.0,0.0,0.0,91.02,34.9,autoevent_ballsnap
2021101400,76,25511.0,8,2021-10-15T00:23:39.900,12.0,TB,right,33.99,23.89,0.0,0.0,0.01,91.02,2.17,None
2021101400,76,25511.0,9,2021-10-15T00:23:40.000,12.0,TB,right,33.98,23.89,0.0,0.0,0.01,91.02,320.86,None
2021101400,76,25511.0,10,2021-10-15T00:23:40.100,12.0,TB,right,33.97,23.89,0.0,0.0,0.01,91.02,297.69,None
2021101400,76,25511.0,11,2021-10-15T00:23:40.200,12.0,TB,right,33.96,23.89,0.0,0.0,0.01,91.02,283.81,None
2021101400,76,25511.0,12,2021-10-15T00:23:40.300,12.0,TB,right,33.95,23.89,0.08,1.66,0.01,92.16,268.75,None
2021101400,76,25511.0,13,2021-10-15T00:23:40.400,12.0,TB,right,33.92,23.89,0.39,3.15,0.03,94.1,267.85,None
2021101400,76,25511.0,14,2021-10-15T00:23:40.500,12.0,TB,right,33.86,23.88,0.79,3.79,0.06,94.1,264.45,None
2021101400,76,25511.0,15,2021-10-15T00:23:40.600,12.0,TB,right,33.77,23.87,1.17,3.76,0.1,95.69,263.65,None
2021101400,76,25511.0,16,2021-10-15T00:23:40.700,12.0,TB,right,33.64,23.86,1.48,3.11,0.13,97.35,262.74,None
2021101400,76,25511.0,17,2021-10-15T00:23:40.800,12.0,TB,right,33.5,23.84,1.61,1.98,0.14,99.15,262.38,None
2021101400,76,25511.0,18,2021-10-15T00:23:40.900,12.0,TB,right,33.36,23.8,1.63,0.94,0.15,103.83,258.29,None
2021101400,76,25511.0,19,2021-10-15T00:23:41.000,12.0,TB,right,33.21,23.76,1.62,0.67,0.15,107.58,254.77,None
2021101400,76,25511.0,20,2021-10-15T00:23:41.100,12.0,TB,right,33.1,23.7,1.4,1.4,0.13,114.22,247.28,None
2021101400,76,25511.0,21,2021-10-15T00:23:41.200,12.0,TB,right,32.99,23.64,1.23,2.03,0.12,119.4,236.75,None
2021101400,76,25511.0,22,2021-10-15T00:23:41.300,12.0,TB,right,32.9,23.57,1.07,2.15,0.11,120.46,229.82,None
2021101400,76,25511.0,23,2021-10-15T00:23:41.400,12.0,TB,right,32.84,23.51,0.87,2.25,0.09,117.88,219.41,None
2021101400,76,25511.0,24,2021-10-15T00:23:41.500,12.0,TB,right,32.8,23.45,0.7,2.05,0.07,110.53,207.7,pass_forward
2021101400,76,25511.0,25,2021-10-15T00:23:41.600,12.0,TB,right,32.77,23.4,0.55,1.67,0.06,107.45,202.49,None
2021101400,76,25511.0,26,2021-10-15T00:23:41.700,12.0,TB,right,32.75,23.36,0.39,1.51,0.04,106.64,192.42,None
2021101400,76,25511.0,27,2021-10-15T00:23:41.800,12.0,TB,right,32.74,23.33,0.18,1.48,0.03,106.64,195.37,None
2021101400,76,25511.0,28,2021-10-15T00:23:41.900,12.0,TB,right,32.74,23.32,0.05,1.33,0.01,107.96,233.76,None
2021101400,76,25511.0,29,2021-10-15T00:23:42.000,12.0,TB,right,32.74,23.33,0.12,1.3,0.0,107.09,0.15,None
2021101400,76,35634.0,1,2021-10-15T00:23:39.200,81.0,TB,right,38.45,8.31,0.01,0.01,0.0,92.02,231.58,None
2021101400,76,35634.0,2,2021-10-15T00:23:39.300,81.0,TB,right,38.45,8.32,0.01,0.01,0.0,92.62,231.28,None
2021101400,76,35634.0,3,2021-10-15T00:23:39.400,81.0,TB,right,38.45,8.31,0.01,0.01,0.0,92.62,228.74,None
2021101400,76,35634.0,4,2021-10-15T00:23:39.500,81.0,TB,right,38.46,8.32,0.0,0.0,0.01,93.6,228.19,None
2021101400,76,35634.0,5,2021-10-15T00:23:39.600,81.0,TB,right,38.46,8.32,0.0,0.0,0.01,94.51,229.72,None
2021101400,76,35634.0,6,2021-10-15T00:23:39.700,81.0,TB,right,38.48,8.32,0.0,0.0,0.01,94.51,170.4,ball_snap
2021101400,76,35634.0,7,2021-10-15T00:23:39.800,81.0,TB,right,38.49,8.33,0.03,0.49,0.01,98.84,84.0,autoevent_ballsnap
2021101400,76,35634.0,8,2021-10-15T00:23:39.900,81.0,TB,right,38.52,8.33,0.21,1.73,0.03,99.53,81.54,None
2021101400,76,35634.0,9,2021-10-15T00:23:40.000,81.0,TB,right,38.56,8.33,0.47,2.41,0.04,104.77,83.0,None
2021101400,76,35634.0,10,2021-10-15T00:23:40.100,81.0,TB,right,38.66,8.35,1.06,3.88,0.1,110.7,80.88,None
2021101400,76,35634.0,11,2021-10-15T00:23:40.200,81.0,TB,right,38.82,8.37,1.71,4.58,0.16,106.06,83.54,None
2021101400,76,35634.0,12,2021-10-15T00:23:40.300,81.0,TB,right,39.04,8.38,2.35,4.74,0.22,104.17,84.97,None
2021101400,76,35634.0,13,2021-10-15T00:23:40.400,81.0,TB,right,39.3,8.41,2.79,4.22,0.26,104.17,85.25,None
2021101400,76,35634.0,14,2021-10-15T00:23:40.500,81.0,TB,right,39.65,8.42,3.47,4.23,0.36,108.75,86.29,None
2021101400,76,35634.0,15,2021-10-15T00:23:40.600,81.0,TB,right,40.05,8.46,4.01,4.27,0.39,107.25,85.6,None
2021101400,76,35634.0,16,2021-10-15T00:23:40.700,81.0,TB,right,40.47,8.49,4.45,3.56,0.43,105.31,85.6,None
2021101400,76,35634.0,17,2021-10-15T00:23:40.800,81.0,TB,right,40.94,8.53,4.82,2.88,0.47,102.32,85.62,None
2021101400,76,35634.0,18,2021-10-15T00:23:40.900,81.0,TB,right,41.44,8.57,5.06,2.03,0.5,94.87,85.6,None
2021101400,76,35634.0,19,2021-10-15T00:23:41.000,81.0,TB,right,41.94,8.6,5.1,0.85,0.5,83.06,86.1,None
2021101400,76,35634.0,20,2021-10-15T00:23:41.100,81.0,TB,right,42.45,8.63,5.07,0.3,0.51,70.66,86.67,None
2021101400,76,35634.0,21,2021-10-15T00:23:41.200,81.0,TB,right,42.92,8.65,4.72,1.65,0.47,58.07,88.31,None
2021101400,76,35634.0,22,2021-10-15T00:23:41.300,81.0,TB,right,43.34,8.65,4.16,3.06,0.42,19.7,90.07,None
2021101400,76,35634.0,23,2021-10-15T00:23:41.400,81.0,TB,right,43.73,8.64,3.74,3.74,0.39,356.23,92.1,None
2021101400,76,35634.0,24,2021-10-15T00:23:41.500,81.0,TB,right,44.07,8.62,3.22,4.26,0.34,340.53,95.33,pass_forward
2021101400,76,35634.0,25,2021-10-15T00:23:41.600,81.0,TB,right,44.36,8.58,2.68,4.79,0.29,332.13,99.92,None
2021101400,76,35634.0,26,2021-10-15T00:23:41.700,81.0,TB,right,44.6,8.53,2.19,4.88,0.24,327.22,105.41,None
2021101400,76,35634.0,27,2021-10-15T00:23:41.800,81.0,TB,right,44.78,8.47,1.76,4.75,0.2,324.62,113.87,None
2021101400,76,35634.0,28,2021-10-15T00:23:41.900,81.0,TB,right,44.92,8.39,1.43,4.28,0.16,321.22,125.19,None
2021101400,76,35634.0,29,2021-10-15T00:23:42.000,81.0,TB,right,45.02,8.31,1.15,3.64,0.13,318.23,136.53,None
2021101400,76,38542.0,1,2021-10-15T00:23:39.200,91.0,PHI,right,39.71,21.36,0.06,0.75,0.02,252.78,33.18,None
2021101400,76,38542.0,2,2021-10-15T00:23:39.300,91.0,PHI,right,39.72,21.39,0.26,1.96,0.03,257.9,26.13,None
2021101400,76,38542.0,3,2021-10-15T00:23:39.400,91.0,PHI,right,39.74,21.44,0.58,2.6,0.05,256.48,20.57,None
2021101400,76,38542.0,4,2021-10-15T00:23:39.500,91.0,PHI,right,39.76,21.51,0.87,2.49,0.08,247.48,19.64,None
2021101400,76,38542.0,5,2021-10-15T00:23:39.600,91.0,PHI,right,39.79,21.61,1.08,1.85,0.1,249.57,16.89,None
2021101400,76,38542.0,6,2021-10-15T00:23:39.700,91.0,PHI,right,39.81,21.71,1.16,1.03,0.1,246.86,14.77,ball_snap
2021101400,76,38542.0,7,2021-10-15T00:23:39.800,91.0,PHI,right,39.84,21.8,1.12,0.3,0.1,244.35,12.96,autoevent_ballsnap
2021101400,76,38542.0,8,2021-10-15T00:23:39.900,91.0,PHI,right,39.84,21.91,1.07,0.77,0.11,248.46,6.49,None
2021101400,76,38542.0,9,2021-10-15T00:23:40.000,91.0,PHI,right,39.82,22.01,1.0,1.37,0.1,252.48,350.59,None
2021101400,76,38542.0,10,2021-10-15T00:23:40.100,91.0,PHI,right,39.78,22.11,1.03,1.67,0.11,253.5,336.76,None
2021101400,76,38542.0,11,2021-10-15T00:23:40.200,91.0,PHI,right,39.71,22.21,1.15,1.59,0.12,251.02,325.1,None
2021101400,76,38542.0,12,2021-10-15T00:23:40.300,91.0,PHI,right,39.61,22.31,1.43,2.07,0.15,249.74,312.14,None
2021101400,76,38542.0,13,2021-10-15T00:23:40.400,91.0,PHI,right,39.48,22.41,1.66,2.19,0.16,258.28,304.77,None
2021101400,76,38542.0,14,2021-10-15T00:23:40.500,91.0,PHI,right,39.33,22.5,1.89,1.86,0.18,262.43,299.86,None
2021101400,76,38542.0,15,2021-10-15T00:23:40.600,91.0,PHI,right,39.15,22.6,2.08,1.33,0.2,266.87,297.54,None
2021101400,76,38542.0,16,2021-10-15T00:23:40.700,91.0,PHI,right,38.95,22.71,2.26,0.84,0.23,269.06,297.32,None
2021101400,76,38542.0,17,2021-10-15T00:23:40.800,91.0,PHI,right,38.74,22.8,2.35,0.54,0.23,271.41,295.05,None
2021101400,76,38542.0,18,2021-10-15T00:23:40.900,91.0,PHI,right,38.52,22.9,2.41,0.33,0.24,268.63,293.73,None
2021101400,76,38542.0,19,2021-10-15T00:23:41.000,91.0,PHI,right,38.28,23.0,2.49,0.42,0.25,265.75,291.98,None
2021101400,76,38542.0,20,2021-10-15T00:23:41.100,91.0,PHI,right,38.03,23.08,2.55,0.68,0.26,270.48,289.15,None
2021101400,76,38542.0,21,2021-10-15T00:23:41.200,91.0,PHI,right,37.78,23.15,2.62,1.11,0.27,269.23,284.55,None
2021101400,76,38542.0,22,2021-10-15T00:23:41.300,91.0,PHI,right,37.52,23.21,2.63,1.26,0.27,270.95,280.93,None
2021101400,76,38542.0,23,2021-10-15T00:23:41.400,91.0,PHI,right,37.25,23.23,2.62,1.51,0.27,272.1,275.71,None
2021101400,76,38542.0,24,2021-10-15T00:23:41.500,91.0,PHI,right,36.99,23.24,2.56,1.66,0.26,272.1,271.03,pass_forward
2021101400,76,38542.0,25,2021-10-15T00:23:41.600,91.0,PHI,right,36.74,23.23,2.48,1.85,0.25,274.1,265.65,None
2021101400,76,38542.0,26,2021-10-15T00:23:41.700,91.0,PHI,right,36.5,23.16,2.39,2.06,0.25,277.95,257.61,None
2021101400,76,38542.0,27,2021-10-15T00:23:41.800,91.0,PHI,right,36.28,23.07,2.31,2.14,0.24,281.01,249.59,None
2021101400,76,38542.0,28,2021-10-15T00:23:41.900,91.0,PHI,right,36.08,22.95,2.28,2.29,0.24,285.0,240.29,None
2021101400,76,38542.0,29,2021-10-15T00:23:42.000,91.0,PHI,right,35.9,22.79,2.26,2.34,0.24,292.67,230.51,None
2021101400,76,38843.0,1,2021-10-15T00:23:39.200,23.0,PHI,right,53.94,31.2,1.28,0.09,0.13,281.03,342.81,None
2021101400,76,38843.0,2,2021-10-15T00:23:39.300,23.0,PHI,right,53.9,31.32,1.32,0.15,0.13,279.91,342.49,None
2021101400,76,38843.0,3,2021-10-15T00:23:39.400,23.0,PHI,right,53.85,31.45,1.36,0.17,0.14,279.91,341.65,None
2021101400,76,38843.0,4,2021-10-15T00:23:39.500,23.0,PHI,right,53.81,31.59,1.39,0.16,0.14,279.27,341.49,None
2021101400,76,38843.0,5,2021-10-15T00:23:39.600,23.0,PHI,right,53.77,31.72,1.4,0.05,0.14,278.52,342.31,None
2021101400,76,38843.0,6,2021-10-15T00:23:39.700,23.0,PHI,right,53.73,31.85,1.41,0.16,0.14,278.52,344.13,ball_snap
2021101400,76,38843.0,7,2021-10-15T00:23:39.800,23.0,PHI,right,53.7,32.0,1.49,0.52,0.15,276.05,349.26,autoevent_ballsnap
2021101400,76,38843.0,8,2021-10-15T00:23:39.900,23.0,PHI,right,53.68,32.15,1.52,0.69,0.15,274.43,353.53,None
2021101400,76,38843.0,9,2021-10-15T00:23:40.000,23.0,PHI,right,53.67,32.31,1.58,0.82,0.16,273.0,357.62,None
2021101400,76,38843.0,10,2021-10-15T00:23:40.100,23.0,PHI,right,53.68,32.47,1.69,1.1,0.17,270.25,4.04,None
2021101400,76,38843.0,11,2021-10-15T00:23:40.200,23.0,PHI,right,53.7,32.65,1.83,1.27,0.18,270.25,9.48,None
2021101400,76,38843.0,12,2021-10-15T00:23:40.300,23.0,PHI,right,53.75,32.84,1.96,1.37,0.19,270.25,14.53,None
2021101400,76,38843.0,13,2021-10-15T00:23:40.400,23.0,PHI,right,53.83,33.04,2.21,1.86,0.22,270.25,22.5,None
