gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021102100,56,35459.0,1,2021-10-22T00:23:17.300,22.0,DEN,left,75.42,20.77,0.97,1.03,0.09,60.75,64.69,None
2021102100,56,35459.0,2,2021-10-22T00:23:17.400,22.0,DEN,left,75.51,20.82,1.09,0.97,0.11,63.06,60.9,None
2021102100,56,35459.0,3,2021-10-22T00:23:17.500,22.0,DEN,left,75.61,20.88,1.23,0.79,0.12,63.06,61.13,None
2021102100,56,35459.0,4,2021-10-22T00:23:17.600,22.0,DEN,left,75.73,20.94,1.3,0.57,0.13,62.35,60.85,None
2021102100,56,35459.0,5,2021-10-22T00:23:17.700,22.0,DEN,left,75.84,21.01,1.33,0.37,0.13,60.65,60.99,None
2021102100,56,35459.0,6,2021-10-22T00:23:17.800,22.0,DEN,left,75.96,21.07,1.36,0.22,0.13,58.76,61.66,ball_snap
2021102100,56,35459.0,7,2021-10-22T00:23:17.900,22.0,DEN,left,76.07,21.14,1.35,0.05,0.13,57.8,60.75,None
2021102100,56,35459.0,8,2021-10-22T00:23:18.000,22.0,DEN,left,76.19,21.21,1.3,0.34,0.13,57.8,58.86,None
2021102100,56,35459.0,9,2021-10-22T00:23:18.100,22.0,DEN,left,76.29,21.28,1.29,0.48,0.13,59.17,55.39,None
2021102100,56,35459.0,10,2021-10-22T00:23:18.200,22.0,DEN,left,76.4,21.36,1.27,0.58,0.13,60.21,52.44,None
2021102100,56,35459.0,11,2021-10-22T00:23:18.300,22.0,DEN,left,76.49,21.44,1.24,0.67,0.13,61.91,48.5,None
2021102100,56,35459.0,12,2021-10-22T00:23:18.400,22.0,DEN,left,76.58,21.53,1.27,0.82,0.13,64.18,42.7,None
2021102100,56,35459.0,13,2021-10-22T00:23:18.500,22.0,DEN,left,76.66,21.62,1.24,1.03,0.12,64.78,35.62,None
2021102100,56,35459.0,14,2021-10-22T00:23:18.600,22.0,DEN,left,76.73,21.73,1.27,1.14,0.13,63.88,27.8,None
2021102100,56,35459.0,15,2021-10-22T00:23:18.700,22.0,DEN,left,76.78,21.86,1.36,1.12,0.14,63.88,22.44,None
